Time,T° 600,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
9:30:00,24.5,0.08,0.081,0.08,0.08,0.081,0.082,0.082,0.083,0.081,0.207,0.125,0.33,0.126,0.313,0.126,0.081,0.081,0.126,0.134,0.123,0.124,0.126,0.127,0.082,0.081,0.292,0.126,0.266,0.125,0.244,0.128,0.082,0.08,0.123,0.126,0.13,0.136,0.127,0.13,0.085,0.083,0.081,0.081,0.08,0.081,0.08,0.08,0.081
10:00:00,24.5,0.08,0.081,0.081,0.081,0.081,0.082,0.082,0.083,0.081,0.219,0.126,0.362,0.126,0.342,0.126,0.082,0.081,0.126,0.134,0.124,0.124,0.126,0.127,0.082,0.081,0.317,0.127,0.274,0.125,0.263,0.128,0.082,0.081,0.124,0.126,0.13,0.136,0.127,0.13,0.085,0.086,0.081,0.081,0.081,0.081,0.08,0.08,0.081
10:30:00,24.5,0.08,0.081,0.08,0.08,0.081,0.082,0.082,0.083,0.081,0.231,0.126,0.374,0.126,0.357,0.126,0.082,0.081,0.126,0.134,0.123,0.124,0.126,0.127,0.082,0.081,0.329,0.127,0.284,0.125,0.272,0.128,0.082,0.08,0.123,0.126,0.13,0.136,0.127,0.13,0.085,0.083,0.081,0.081,0.081,0.081,0.08,0.08,0.081
11:00:00,24.5,0.081,0.081,0.081,0.081,0.081,0.082,0.082,0.083,0.081,0.245,0.126,0.37,0.126,0.38,0.126,0.082,0.081,0.126,0.135,0.124,0.124,0.126,0.127,0.082,0.081,0.334,0.127,0.285,0.125,0.282,0.128,0.082,0.081,0.123,0.126,0.13,0.136,0.127,0.13,0.085,0.083,0.081,0.081,0.081,0.081,0.08,0.08,0.081
11:30:00,24.5,0.08,0.081,0.081,0.08,0.081,0.082,0.082,0.083,0.081,0.251,0.126,0.403,0.126,0.382,0.126,0.082,0.081,0.126,0.135,0.123,0.124,0.126,0.127,0.082,0.081,0.334,0.127,0.289,0.125,0.295,0.128,0.082,0.081,0.123,0.126,0.13,0.136,0.127,0.13,0.085,0.083,0.081,0.081,0.081,0.081,0.08,0.08,0.081
12:00:00,24.5,0.08,0.081,0.08,0.08,0.081,0.082,0.082,0.082,0.082,0.259,0.126,0.378,0.126,0.383,0.126,0.082,0.081,0.126,0.135,0.123,0.124,0.126,0.127,0.082,0.081,0.338,0.127,0.296,0.125,0.303,0.128,0.082,0.08,0.123,0.126,0.13,0.136,0.127,0.13,0.085,0.083,0.081,0.081,0.081,0.081,0.08,0.08,0.081
12:30:00,24.5,0.08,0.081,0.081,0.08,0.082,0.082,0.082,0.083,0.081,0.264,0.126,0.371,0.126,0.373,0.126,0.082,0.081,0.126,0.135,0.124,0.124,0.126,0.127,0.082,0.081,0.345,0.127,0.295,0.125,0.313,0.128,0.082,0.08,0.123,0.126,0.13,0.136,0.127,0.13,0.085,0.083,0.081,0.081,0.081,0.081,0.08,0.08,0.081
13:00:00,24.5,0.081,0.081,0.081,0.08,0.081,0.082,0.082,0.083,0.082,0.267,0.126,0.374,0.126,0.374,0.126,0.082,0.081,0.127,0.135,0.124,0.124,0.126,0.127,0.082,0.081,0.356,0.128,0.299,0.125,0.32,0.128,0.082,0.081,0.124,0.126,0.13,0.136,0.127,0.13,0.086,0.083,0.081,0.081,0.081,0.081,0.08,0.08,0.081
13:30:00,24.5,0.08,0.081,0.081,0.08,0.082,0.082,0.082,0.083,0.081,0.272,0.126,0.393,0.126,0.378,0.126,0.082,0.081,0.126,0.135,0.123,0.124,0.126,0.127,0.082,0.081,0.363,0.128,0.315,0.125,0.335,0.128,0.082,0.081,0.123,0.126,0.131,0.136,0.127,0.13,0.085,0.083,0.081,0.082,0.081,0.081,0.08,0.08,0.081
14:00:00,24.5,0.08,0.081,0.081,0.081,0.082,0.082,0.082,0.083,0.082,0.277,0.126,0.393,0.126,0.387,0.126,0.082,0.081,0.127,0.135,0.124,0.124,0.126,0.127,0.082,0.081,0.367,0.128,0.323,0.125,0.342,0.128,0.082,0.081,0.124,0.126,0.131,0.136,0.127,0.13,0.086,0.083,0.081,0.082,0.081,0.082,0.08,0.08,0.081
