Time,T° 600,A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
2:30:00,24.5,0.08,0.081,0.081,0.08,0.081,0.081,0.081,0.082,0.081,0.152,0.126,0.152,0.126,0.145,0.127,0.081,0.081,0.127,0.126,0.126,0.127,0.125,0.127,0.081,0.081,0.149,0.125,0.148,0.124,0.148,0.128,0.081,0.08,0.124,0.124,0.126,0.126,0.127,0.129,0.082,0.086,0.082,0.082,0.082,0.081,0.079,0.08,0.08
3:00:00,24.5,0.08,0.081,0.082,0.081,0.081,0.081,0.081,0.082,0.081,0.152,0.127,0.156,0.126,0.147,0.127,0.082,0.081,0.127,0.127,0.126,0.126,0.125,0.127,0.081,0.081,0.154,0.125,0.158,0.124,0.151,0.128,0.081,0.08,0.124,0.124,0.126,0.127,0.127,0.129,0.082,0.086,0.083,0.082,0.082,0.081,0.079,0.08,0.08
3:30:00,24.5,0.08,0.081,0.082,0.081,0.081,0.081,0.081,0.082,0.081,0.154,0.126,0.159,0.126,0.151,0.127,0.081,0.081,0.127,0.126,0.126,0.126,0.125,0.127,0.081,0.081,0.16,0.125,0.166,0.124,0.163,0.128,0.081,0.08,0.124,0.124,0.126,0.126,0.127,0.129,0.082,0.086,0.082,0.082,0.082,0.081,0.079,0.08,0.081
4:00:00,24.5,0.08,0.081,0.082,0.081,0.081,0.081,0.081,0.083,0.081,0.17,0.127,0.167,0.126,0.155,0.127,0.082,0.081,0.127,0.127,0.126,0.127,0.125,0.127,0.081,0.081,0.169,0.126,0.175,0.124,0.163,0.128,0.081,0.08,0.124,0.124,0.126,0.127,0.127,0.129,0.083,0.086,0.082,0.082,0.082,0.081,0.079,0.08,0.081
4:30:00,24.5,0.08,0.081,0.081,0.08,0.081,0.081,0.081,0.082,0.081,0.182,0.127,0.174,0.126,0.17,0.127,0.081,0.081,0.127,0.127,0.126,0.126,0.125,0.127,0.081,0.081,0.177,0.126,0.181,0.124,0.17,0.128,0.081,0.08,0.124,0.124,0.126,0.127,0.127,0.129,0.082,0.086,0.083,0.082,0.082,0.081,0.079,0.08,0.081
5:00:00,24.5,0.08,0.081,0.081,0.081,0.081,0.081,0.081,0.083,0.081,0.193,0.127,0.188,0.126,0.178,0.127,0.082,0.081,0.127,0.127,0.126,0.126,0.125,0.127,0.081,0.081,0.183,0.125,0.19,0.124,0.174,0.128,0.081,0.08,0.124,0.124,0.126,0.126,0.127,0.129,0.082,0.086,0.082,0.082,0.081,0.081,0.079,0.08,0.081
5:30:00,24.4,0.08,0.081,0.081,0.081,0.081,0.081,0.081,0.082,0.081,0.196,0.127,0.206,0.126,0.186,0.127,0.081,0.081,0.127,0.127,0.126,0.126,0.125,0.127,0.081,0.081,0.19,0.126,0.196,0.124,0.185,0.128,0.081,0.08,0.124,0.125,0.126,0.127,0.127,0.129,0.083,0.087,0.082,0.082,0.082,0.081,0.079,0.08,0.081
6:00:00,24.5,0.08,0.081,0.082,0.081,0.081,0.081,0.081,0.082,0.081,0.204,0.127,0.208,0.126,0.188,0.127,0.081,0.081,0.127,0.127,0.126,0.127,0.125,0.127,0.081,0.081,0.198,0.126,0.205,0.124,0.193,0.128,0.081,0.08,0.124,0.125,0.126,0.127,0.127,0.129,0.083,0.086,0.083,0.082,0.082,0.081,0.079,0.08,0.081
6:30:00,24.5,0.08,0.081,0.081,0.081,0.081,0.081,0.081,0.083,0.081,0.213,0.127,0.221,0.126,0.2,0.127,0.082,0.081,0.127,0.127,0.126,0.126,0.125,0.127,0.081,0.081,0.202,0.126,0.212,0.124,0.196,0.128,0.081,0.08,0.124,0.125,0.126,0.127,0.127,0.129,0.082,0.086,0.083,0.082,0.082,0.081,0.079,0.08,0.081
7:00:00,24.5,0.08,0.081,0.082,0.081,0.081,0.081,0.081,0.083,0.081,0.219,0.127,0.228,0.126,0.208,0.127,0.082,0.081,0.127,0.127,0.126,0.126,0.126,0.127,0.081,0.081,0.209,0.126,0.221,0.124,0.205,0.128,0.081,0.08,0.124,0.125,0.126,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.081,0.08,0.08,0.081
7:30:00,24.5,0.08,0.081,0.081,0.081,0.081,0.081,0.081,0.083,0.081,0.232,0.127,0.233,0.126,0.214,0.127,0.082,0.081,0.127,0.128,0.126,0.126,0.126,0.127,0.082,0.081,0.216,0.126,0.229,0.124,0.211,0.128,0.081,0.081,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.081,0.079,0.08,0.081
8:00:00,24.5,0.08,0.081,0.082,0.081,0.081,0.082,0.081,0.083,0.081,0.232,0.127,0.242,0.126,0.223,0.127,0.082,0.081,0.127,0.128,0.126,0.126,0.126,0.127,0.081,0.081,0.224,0.126,0.241,0.124,0.22,0.128,0.081,0.08,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.081,0.079,0.08,0.081
8:30:00,24.4,0.08,0.081,0.081,0.081,0.081,0.081,0.081,0.083,0.081,0.243,0.127,0.252,0.126,0.235,0.127,0.082,0.081,0.128,0.128,0.126,0.127,0.126,0.127,0.081,0.081,0.226,0.126,0.254,0.124,0.229,0.128,0.081,0.08,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.086,0.083,0.082,0.082,0.081,0.079,0.08,0.081
9:00:00,24.4,0.08,0.081,0.082,0.081,0.081,0.081,0.082,0.083,0.081,0.25,0.127,0.257,0.126,0.249,0.127,0.082,0.081,0.128,0.128,0.126,0.127,0.126,0.127,0.081,0.082,0.231,0.126,0.266,0.124,0.237,0.128,0.082,0.08,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.081,0.08,0.08,0.082
9:30:00,24.5,0.08,0.081,0.081,0.081,0.081,0.081,0.082,0.083,0.081,0.26,0.127,0.272,0.126,0.263,0.127,0.082,0.081,0.128,0.128,0.126,0.127,0.126,0.127,0.081,0.082,0.235,0.126,0.275,0.124,0.249,0.128,0.081,0.08,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.086,0.083,0.082,0.082,0.081,0.079,0.08,0.081
10:00:00,24.5,0.081,0.081,0.082,0.081,0.081,0.082,0.082,0.083,0.081,0.274,0.128,0.276,0.126,0.277,0.127,0.082,0.085,0.128,0.128,0.126,0.127,0.126,0.127,0.082,0.081,0.243,0.126,0.301,0.124,0.261,0.128,0.081,0.08,0.125,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.081,0.08,0.08,0.081
10:30:00,24.5,0.08,0.081,0.082,0.081,0.081,0.081,0.082,0.083,0.081,0.274,0.128,0.281,0.126,0.293,0.127,0.082,0.081,0.128,0.128,0.126,0.127,0.126,0.127,0.081,0.081,0.253,0.127,0.315,0.124,0.273,0.128,0.081,0.08,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.086,0.083,0.082,0.082,0.081,0.08,0.08,0.082
11:00:00,24.4,0.08,0.081,0.082,0.081,0.081,0.081,0.082,0.083,0.081,0.282,0.128,0.291,0.126,0.308,0.126,0.082,0.081,0.128,0.128,0.126,0.127,0.126,0.127,0.081,0.082,0.26,0.127,0.336,0.124,0.283,0.128,0.081,0.08,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.081,0.08,0.08,0.081
11:30:00,24.5,0.081,0.081,0.082,0.081,0.081,0.082,0.082,0.083,0.081,0.28,0.128,0.288,0.126,0.314,0.126,0.082,0.081,0.128,0.128,0.126,0.127,0.126,0.127,0.081,0.082,0.269,0.127,0.347,0.124,0.296,0.128,0.082,0.081,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.081,0.08,0.08,0.082
12:00:00,24.5,0.08,0.081,0.081,0.081,0.081,0.082,0.081,0.083,0.081,0.29,0.128,0.288,0.126,0.321,0.127,0.082,0.081,0.128,0.128,0.127,0.127,0.126,0.127,0.081,0.082,0.278,0.127,0.353,0.124,0.302,0.128,0.081,0.08,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.081,0.08,0.08,0.082
12:30:00,24.5,0.08,0.081,0.082,0.081,0.081,0.082,0.082,0.083,0.081,0.297,0.128,0.293,0.126,0.324,0.126,0.082,0.081,0.128,0.129,0.127,0.127,0.126,0.127,0.082,0.082,0.287,0.127,0.364,0.124,0.307,0.128,0.082,0.08,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.081,0.08,0.08,0.081
13:00:00,24.5,0.081,0.081,0.082,0.081,0.082,0.082,0.082,0.083,0.081,0.31,0.128,0.303,0.126,0.332,0.127,0.082,0.081,0.128,0.129,0.127,0.127,0.127,0.127,0.082,0.082,0.296,0.127,0.366,0.124,0.305,0.128,0.082,0.081,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.082,0.08,0.08,0.082
13:30:00,24.5,0.08,0.082,0.081,0.081,0.081,0.082,0.082,0.083,0.081,0.324,0.128,0.31,0.126,0.33,0.127,0.082,0.081,0.128,0.129,0.127,0.127,0.127,0.127,0.081,0.082,0.307,0.127,0.37,0.124,0.297,0.128,0.081,0.081,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.083,0.081,0.08,0.08,0.082
14:00:00,24.5,0.081,0.081,0.082,0.081,0.081,0.082,0.082,0.083,0.081,0.341,0.128,0.32,0.126,0.313,0.127,0.082,0.081,0.128,0.129,0.127,0.127,0.127,0.127,0.082,0.082,0.32,0.127,0.286,0.124,0.285,0.128,0.081,0.081,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.083,0.082,0.081,0.08,0.08,0.082
14:30:00,24.5,0.08,0.081,0.081,0.081,0.081,0.082,0.082,0.083,0.082,0.367,0.128,0.325,0.126,0.283,0.126,0.082,0.081,0.129,0.129,0.127,0.127,0.127,0.127,0.082,0.082,0.333,0.127,0.297,0.124,0.31,0.128,0.082,0.081,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.083,0.083,0.082,0.08,0.08,0.082
15:00:00,24.5,0.081,0.081,0.081,0.081,0.081,0.081,0.082,0.084,0.081,0.389,0.128,0.35,0.126,0.319,0.126,0.082,0.081,0.129,0.129,0.127,0.127,0.127,0.127,0.082,0.082,0.348,0.127,0.323,0.124,0.334,0.128,0.082,0.08,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.082,0.08,0.08,0.082
15:30:00,24.5,0.081,0.082,0.082,0.081,0.082,0.082,0.082,0.084,0.082,0.409,0.128,0.373,0.126,0.346,0.127,0.082,0.081,0.129,0.129,0.127,0.127,0.127,0.127,0.082,0.082,0.365,0.128,0.35,0.124,0.346,0.128,0.082,0.081,0.124,0.126,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.082,0.08,0.081,0.082
16:00:00,24.5,0.081,0.081,0.081,0.081,0.081,0.082,0.082,0.083,0.081,0.42,0.128,0.385,0.126,0.358,0.127,0.082,0.081,0.129,0.129,0.127,0.127,0.127,0.127,0.082,0.082,0.378,0.127,0.369,0.124,0.354,0.128,0.082,0.08,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.082,0.08,0.08,0.082
16:30:00,24.5,0.081,0.082,0.082,0.081,0.082,0.082,0.082,0.084,0.082,0.429,0.128,0.395,0.126,0.369,0.127,0.082,0.081,0.129,0.13,0.127,0.127,0.127,0.127,0.082,0.082,0.391,0.128,0.384,0.124,0.362,0.128,0.082,0.081,0.124,0.125,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.082,0.08,0.081,0.082
17:00:00,24.5,0.081,0.081,0.082,0.081,0.081,0.082,0.082,0.084,0.081,0.438,0.128,0.401,0.126,0.374,0.127,0.082,0.081,0.129,0.13,0.127,0.127,0.127,0.127,0.082,0.082,0.401,0.128,0.394,0.124,0.365,0.128,0.082,0.081,0.124,0.126,0.127,0.127,0.127,0.129,0.083,0.087,0.083,0.082,0.082,0.082,0.08,0.08,0.082
17:30:00,24.5,0.081,0.082,0.082,0.081,0.081,0.082,0.082,0.084,0.082,0.448,0.128,0.406,0.126,0.379,0.127,0.082,0.082,0.129,0.13,0.127,0.127,0.128,0.127,0.082,0.082,0.413,0.128,0.402,0.125,0.369,0.128,0.082,0.081,0.124,0.126,0.128,0.127,0.127,0.129,0.083,0.087,0.083,0.083,0.083,0.082,0.08,0.081,0.083
18:00:00,24.5,0.081,0.082,0.082,0.081,0.081,0.082,0.082,0.084,0.081,0.456,0.128,0.414,0.126,0.384,0.126,0.082,0.081,0.129,0.13,0.127,0.127,0.128,0.127,0.082,0.082,0.424,0.128,0.408,0.125,0.374,0.128,0.082,0.081,0.124,0.125,0.128,0.127,0.127,0.129,0.083,0.086,0.083,0.083,0.083,0.082,0.08,0.081,0.083
18:30:00,24.5,0.081,0.082,0.082,0.081,0.082,0.082,0.082,0.084,0.082,0.464,0.128,0.421,0.126,0.388,0.126,0.082,0.081,0.129,0.13,0.127,0.127,0.127,0.127,0.082,0.082,0.432,0.128,0.415,0.124,0.379,0.128,0.082,0.081,0.124,0.125,0.128,0.127,0.127,0.129,0.083,0.086,0.083,0.083,0.082,0.082,0.08,0.081,0.083
19:00:00,24.5,0.08,0.082,0.082,0.081,0.081,0.082,0.082,0.084,0.081,0.471,0.128,0.427,0.126,0.395,0.126,0.082,0.081,0.129,0.13,0.127,0.127,0.128,0.127,0.082,0.082,0.442,0.128,0.423,0.124,0.385,0.128,0.082,0.081,0.124,0.125,0.128,0.127,0.127,0.129,0.084,0.086,0.083,0.082,0.082,0.082,0.08,0.081,0.083
19:30:00,24.4,0.081,0.082,0.082,0.081,0.082,0.082,0.082,0.084,0.082,0.478,0.128,0.434,0.126,0.398,0.126,0.086,0.082,0.13,0.131,0.128,0.127,0.128,0.127,0.082,0.082,0.45,0.128,0.428,0.125,0.391,0.128,0.082,0.081,0.124,0.125,0.127,0.127,0.127,0.128,0.083,0.087,0.083,0.082,0.083,0.082,0.08,0.081,0.083
20:00:00,24.5,0.08,0.082,0.082,0.081,0.081,0.082,0.082,0.084,0.081,0.486,0.128,0.44,0.126,0.405,0.126,0.082,0.081,0.13,0.131,0.127,0.127,0.128,0.127,0.082,0.082,0.458,0.128,0.432,0.124,0.398,0.128,0.082,0.081,0.124,0.125,0.127,0.126,0.127,0.128,0.083,0.086,0.083,0.083,0.083,0.082,0.08,0.081,0.083
20:30:00,24.5,0.08,0.082,0.082,0.081,0.082,0.082,0.082,0.084,0.082,0.494,0.128,0.449,0.126,0.409,0.126,0.082,0.081,0.13,0.131,0.127,0.127,0.128,0.127,0.082,0.082,0.464,0.128,0.437,0.124,0.404,0.128,0.082,0.081,0.124,0.125,0.127,0.126,0.127,0.128,0.083,0.087,0.083,0.083,0.083,0.082,0.08,0.081,0.083
21:00:00,24.6,0.08,0.082,0.082,0.081,0.081,0.082,0.082,0.084,0.081,0.498,0.128,0.455,0.126,0.415,0.126,0.082,0.081,0.13,0.131,0.127,0.127,0.128,0.127,0.082,0.082,0.472,0.128,0.443,0.125,0.41,0.128,0.082,0.081,0.124,0.125,0.127,0.127,0.127,0.129,0.084,0.087,0.083,0.083,0.082,0.082,0.08,0.081,0.083
21:30:00,24.6,0.08,0.082,0.082,0.081,0.082,0.082,0.082,0.084,0.081,0.505,0.128,0.462,0.126,0.421,0.126,0.082,0.081,0.13,0.131,0.128,0.128,0.128,0.127,0.082,0.082,0.478,0.128,0.447,0.125,0.416,0.127,0.082,0.081,0.124,0.125,0.128,0.127,0.127,0.128,0.084,0.087,0.083,0.083,0.083,0.082,0.081,0.081,0.083
22:00:00,24.6,0.08,0.082,0.082,0.081,0.082,0.082,0.082,0.083,0.082,0.51,0.128,0.466,0.126,0.425,0.126,0.082,0.081,0.13,0.131,0.128,0.128,0.128,0.127,0.082,0.082,0.483,0.128,0.451,0.124,0.423,0.128,0.082,0.081,0.124,0.125,0.127,0.126,0.127,0.128,0.084,0.087,0.083,0.083,0.083,0.082,0.081,0.081,0.082
